,PAYS,Code,Location,Longitude,Latitude,Date,I_131_(Bq/m3),Cs_134_(Bq/m3),Cs_137_(Bq/m3)
338,F,3,DAMPIERRE EN BURLY,2.51,47.71,86/05/02,1.2,,
339,F,3,DAMPIERRE EN BURLY,2.51,47.71,86/05/03,0.29,,
340,F,3,DAMPIERRE EN BURLY,2.51,47.71,86/05/04,0.01,,
341,F,3,DAMPIERRE EN BURLY,2.51,47.71,86/05/05,0.017,,
342,F,3,DAMPIERRE EN BURLY,2.51,47.71,86/05/06,0.0044,,
343,F,3,DAMPIERRE EN BURLY,2.51,47.71,86/05/07,0.0047,,
344,F,3,DAMPIERRE EN BURLY,2.51,47.71,86/05/08,0.0052,,
345,F,3,DAMPIERRE EN BURLY,2.51,47.71,86/05/09,0.0065,,
346,F,3,DAMPIERRE EN BURLY,2.51,47.71,86/05/10,0.0021,,
347,F,3,DAMPIERRE EN BURLY,2.51,47.71,86/05/11,0.0015,,
348,F,3,DAMPIERRE EN BURLY,2.51,47.71,86/05/12,0.0021,,
349,F,3,DAMPIERRE EN BURLY,2.51,47.71,86/05/14,0.0024,,
350,F,3,DAMPIERRE EN BURLY,2.51,47.71,86/05/15,0.0023,,
351,F,3,FESSENHEIM,7.56,47.91,86/05/02,2.9,0.76,1.5
352,F,3,FESSENHEIM,7.56,47.91,86/05/03,2.099999,0.76,1.299999
353,F,3,FESSENHEIM,7.56,47.91,86/05/04,0.7,0.18,0.3
354,F,3,FESSENHEIM,7.56,47.91,86/05/07,0.12,0.03,0.075
355,F,3,FESSENHEIM,7.56,47.91,86/05/08,0.012,0.002,0.0044
356,F,3,FESSENHEIM,7.56,47.91,86/05/09,0.013,0.0021,0.0038
357,F,3,FESSENHEIM,7.56,47.91,86/05/10,0.011,0.00145,0.0039
358,F,3,FESSENHEIM,7.56,47.91,86/05/11,0.0025,0.00135,0.0015
359,F,3,FESSENHEIM,7.56,47.91,86/05/12,0.0027,0.002,0.0014
360,F,3,FESSENHEIM,7.56,47.91,86/05/13,0.0032,0.00115,0.0016
361,F,3,FLAMANVILLE,-1.9,49.55,86/05/02,0.25,0.0,0.0
362,F,3,FLAMANVILLE,-1.9,49.55,86/05/03,0.75,0.0,0.0
363,F,3,FLAMANVILLE,-1.9,49.55,86/05/04,0.006,0.0,0.0
364,F,3,FLAMANVILLE,-1.9,49.55,86/05/05,0.004,0.0,0.0
365,F,3,FLAMANVILLE,-1.9,49.55,86/05/06,0.0028,0.0,0.0
366,F,3,FLAMANVILLE,-1.9,49.55,86/05/07,0.0043,0.0,0.0
367,F,3,FLAMANVILLE,-1.9,49.55,86/05/08,0.011,0.0,0.0
368,F,3,FLAMANVILLE,-1.9,49.55,86/05/09,0.0055,0.0,0.0
369,F,3,GRAVELINES,2.31,51.0,86/05/02,0.008,0.0,0.0
370,F,3,GRAVELINES,2.31,51.0,86/05/03,0.065,0.23,0.34
371,F,3,GRAVELINES,2.31,51.0,86/05/04,1.5,0.65,1.299999
372,F,3,GRAVELINES,2.31,51.0,86/05/05,0.07,0.03,0.05
373,F,3,GRAVELINES,2.31,51.0,86/05/06,0.023,0.012,0.0
374,F,3,GRAVELINES,2.31,51.0,86/05/07,0.0205,0.0,0.014
375,F,3,GRAVELINES,2.31,51.0,86/05/08,0.02,0.01,0.0
376,F,3,GRAVELINES,2.31,51.0,86/05/09,0.009,0.0,0.007
377,F,3,GRAVELINES,2.31,51.0,86/05/10,0.004,0.0,0.0
378,F,3,GRAVELINES,2.31,51.0,86/05/11,0.004,0.0,0.0
379,F,3,GRAVELINES,2.31,51.0,86/05/13,0.007,0.0,0.0
380,F,3,GRAVELINES,2.31,51.0,86/05/14,0.006,0.0,0.0
381,F,3,GRAVELINES,2.31,51.0,86/05/15,0.006,0.0,0.0
382,F,3,GRAVELINES,2.31,51.0,86/05/16,0.0052,0.0,0.0
383,F,3,GRAVELINES,2.31,51.0,86/05/17,0.0052,0.0,0.0
384,F,3,GRAVELINES,2.31,51.0,86/05/18,0.005,0.0,0.0
385,F,3,GRAVELINES,2.31,51.0,86/05/19,0.005,0.0,0.0
386,F,3,GRENOBLE,5.72,45.18,86/05/02,0.444,0.0925,0.1628
387,F,3,GRENOBLE,5.72,45.18,86/05/03,0.518,0.1702,0.3
388,F,3,GRENOBLE,5.72,45.18,86/05/04,0.407,0.1406,0.2331
389,F,3,GRENOBLE,5.72,45.18,86/05/05,0.2405,0.074,0.1258
390,F,3,GRENOBLE,5.72,45.18,86/05/06,0.0851,0.037,0.0777
391,F,3,GRENOBLE,5.72,45.18,86/05/07,0.02516,0.01258,0.02109
392,F,3,GRENOBLE,5.72,45.18,86/05/10,0.00185,0.0,0.00074
393,F,3,GRENOBLE,5.72,45.18,86/05/11,0.00518,0.0,0.00111
394,F,3,GRENOBLE,5.72,45.18,86/05/12,0.00059,0.0,0.00074
395,F,3,LE BUGEY,5.26,45.8,86/05/02,1.9,0.32,
396,F,3,LE BUGEY,5.26,45.8,86/05/03,2.5,0.33,
397,F,3,LE BUGEY,5.26,45.8,86/05/04,2.799999,0.8,
398,F,3,LE BUGEY,5.26,45.8,86/05/05,0.31,0.07,
399,F,3,LE BUGEY,5.26,45.8,86/05/06,0.28,0.1,
400,F,3,LE BUGEY,5.26,45.8,86/05/07,0.057,0.0,
401,F,3,LE BUGEY,5.26,45.8,86/05/08,0.0041,0.0,
402,F,3,LE BUGEY,5.26,45.8,86/05/09,0.015,0.0,
403,F,3,LE BUGEY,5.26,45.8,86/05/10,0.026,0.0,
404,F,3,LE BUGEY,5.26,45.8,86/05/11,0.004,0.0,
405,F,3,LE BUGEY,5.26,45.8,86/05/12,0.004,0.0,
406,F,3,LE BUGEY,5.26,45.8,86/05/13,0.004,0.0,
407,F,3,LE BUGEY,5.26,45.8,86/05/14,0.004,0.0,
408,F,3,LE BUGEY,5.26,45.8,86/05/15,0.004,0.0,
409,F,3,LE VESINET,2.13,48.88,86/05/02,3.9,0.7,
410,F,3,LE VESINET,2.13,48.88,86/05/03,1.599999,0.22,
411,F,3,LE VESINET,2.13,48.88,86/05/04,0.042,0.0021,
412,F,3,LE VESINET,2.13,48.88,86/05/05,0.051,0.0,
413,F,3,LE VESINET,2.13,48.88,86/05/06,0.038,0.0,
414,F,3,LE VESINET,2.13,48.88,86/05/07,0.022,0.0,
415,F,3,LE VESINET,2.13,48.88,86/05/08,0.028,0.0041,
416,F,3,LE VESINET,2.13,48.88,86/05/09,0.019,0.0,
417,F,3,LE VESINET,2.13,48.88,86/05/10,0.007,0.0,
418,F,3,LE VESINET,2.13,48.88,86/05/11,0.0028,0.0,
419,F,3,LE VESINET,2.13,48.88,86/05/12,0.017,0.0,
420,F,3,LE VESINET,2.13,48.88,86/05/13,0.0067,0.0005,
421,F,3,LE VESINET,2.13,48.88,86/05/14,0.0085,0.0,
422,F,3,LE VESINET,2.13,48.88,86/05/15,0.0044,0.0,
423,F,3,LE VESINET,2.13,48.88,86/05/16,0.007,0.0,
424,F,3,LE VESINET,2.13,48.88,86/05/17,0.0067,0.0,
425,F,3,LE VESINET,2.13,48.88,86/05/18,0.0037,0.0,
426,F,3,LE VESINET,2.13,48.88,86/05/19,0.0067,0.0015,
427,F,3,LE VESINET,2.13,48.88,86/05/20,0.0033,0.00055,
428,F,3,MARCOULE,4.8,44.13,86/04/30,0.03182,0.00888,0.0159
429,F,3,MARCOULE,4.8,44.13,86/05/01,0.555,0.0814,0.1961
430,F,3,MARCOULE,4.8,44.13,86/05/02,2.552999,0.407,0.999
431,F,3,MARCOULE,4.8,44.13,86/05/03,1.183999,0.333,0.3515
432,F,3,MARCOULE,4.8,44.13,86/05/04,1.368999,0.444,0.8695
433,F,3,MARCOULE,4.8,44.13,86/05/05,0.555,0.1628,0.333
434,F,3,MONACO,7.42,43.73,86/05/01,0.15,0.02,0.03
435,F,3,MONACO,7.42,43.73,86/05/02,1.4,0.11,0.18
436,F,3,MONACO,7.42,43.73,86/05/03,2.9,0.55,1.099999
437,F,3,MONACO,7.42,43.73,86/05/04,2.799999,0.84,1.509999
438,F,3,MONACO,7.42,43.73,86/05/05,1.299999,0.48,1.0
439,F,3,MONACO,7.42,43.73,86/05/06,0.48,0.14,0.3
440,F,3,MONACO,7.42,43.73,86/05/07,0.32,0.09,0.18
441,F,3,MONACO,7.42,43.73,86/05/08,0.06,0.03,0.06
442,F,3,MONACO,7.42,43.73,86/05/09,0.04,0.02,0.05
443,F,3,MONACO,7.42,43.73,86/05/10,0.02,0.02,0.05
444,F,3,ORSAY,2.18,48.68,86/05/02,6.33,1.809999,3.23
445,F,3,ORSAY,2.18,48.68,86/05/03,0.31,0.072,0.142
446,F,3,ORSAY,2.18,48.68,86/05/04,0.0103,0.0004,0.00065
447,F,3,ORSAY,2.18,48.68,86/05/05,0.037,0.003,0.005
448,F,3,ORSAY,2.18,48.68,86/05/06,0.0034,0.0003,0.0005
449,F,3,ORSAY,2.18,48.68,86/05/07,0.0062,0.002,0.0038
450,F,3,ORSAY,2.18,48.68,86/05/08,0.012,0.0027,0.005
451,F,3,ORSAY,2.18,48.68,86/05/09,0.017,0.0025,0.0045
452,F,3,ORSAY,2.18,48.68,86/05/10,0.0019,0.0004,0.0007
453,F,3,PARIS,2.36,48.85,86/04/30,1.5e-05,0.0,7e-06
454,F,3,PARIS,2.36,48.85,86/05/01,0.51,0.099,0.19
455,F,3,PARIS,2.36,48.85,86/05/02,1.929999,0.77,1.49
456,F,3,PARIS,2.36,48.85,86/05/03,0.18,0.046,0.95
457,F,3,PARIS,2.36,48.85,86/05/04,0.0083,0.00034,0.00074
458,F,3,PARIS,2.36,48.85,86/05/05,0.033,0.0087,0.017
459,F,3,PARIS,2.36,48.85,86/05/06,0.012,0.0029,0.0059
460,F,3,PARIS,2.36,48.85,86/05/07,0.009,0.002,0.0039
461,F,3,PARIS,2.36,48.85,86/05/08,0.0068,0.0013,0.0025
462,F,3,PARIS,2.36,48.85,86/05/09,0.0054,0.0011,0.0021
463,F,3,PARIS,2.36,48.85,86/05/10,0.00094,0.00017,0.00033
464,F,3,PARIS,2.36,48.85,86/05/11,0.003,0.0003,0.00059
465,F,3,PARIS,2.36,48.85,86/05/13,0.004,0.00039,0.00078
466,F,3,PARIS,2.36,48.85,86/05/14,0.0035,0.00065,0.0013
467,F,3,PARIS,2.36,48.85,86/05/16,0.0022,0.001,0.002
468,F,3,PARIS,2.36,48.85,86/05/18,0.0031,0.0013,0.0025
469,F,3,PARIS,2.36,48.85,86/05/20,0.0007,0.0,6e-06
470,F,3,SACLAY,2.16,48.73,86/05/02,0.0,0.6,1.4
471,F,3,SACLAY,2.16,48.73,86/05/03,0.0,0.1,0.2
472,F,3,SACLAY,2.16,48.73,86/05/04,0.0,0.002,0.002
473,F,3,SACLAY,2.16,48.73,86/05/05,0.0,0.005,0.01
474,F,3,SACLAY,2.16,48.73,86/05/06,0.0,0.002,0.002
475,F,3,SACLAY,2.16,48.73,86/05/07,0.0,0.0034,0.0096
476,F,3,SACLAY,2.16,48.73,86/05/08,0.0,0.0023,0.0052
477,F,3,SACLAY,2.16,48.73,86/05/09,0.0,0.0017,0.0022
478,F,3,SACLAY,2.16,48.73,86/05/10,0.0,0.0004,0.00087
479,F,3,SACLAY,2.16,48.73,86/05/11,0.0,0.0004,0.00047
480,F,3,SAINT ALBAN,4.75,45.4,86/05/02,1.9,0.37,
481,F,3,SAINT ALBAN,4.75,45.4,86/05/03,3.299999,1.0,
482,F,3,SAINT ALBAN,4.75,45.4,86/05/04,1.4,0.47,
483,F,3,SAINT ALBAN,4.75,45.4,86/05/05,0.7,0.18,
484,F,3,SAINT ALBAN,4.75,45.4,86/05/06,0.0,0.15,
485,F,3,SAINT ALBAN,4.75,45.4,86/05/07,0.02,0.0075,
486,F,3,SAINT ALBAN,4.75,45.4,86/05/08,0.016,0.0075,
487,F,3,SAINT ALBAN,4.75,45.4,86/05/09,0.015,0.0028,
488,F,3,SAINT ALBAN,4.75,45.4,86/05/10,0.012,0.001,
489,F,3,SAINT ALBAN,4.75,45.4,86/05/11,0.0065,0.0022,
490,F,3,SAINT ALBAN,4.75,45.4,86/05/12,0.0055,0.0,
491,F,3,SAINT ALBAN,4.75,45.4,86/05/14,0.0012,0.0,
492,F,3,SAINT ALBAN,4.75,45.4,86/05/15,0.0075,0.0,
493,F,3,ST.Laurent des eaux,1.58,47.71,86/05/02,,,
494,F,3,ST.Laurent des eaux,1.58,47.71,86/05/03,,,
495,F,3,ST.Laurent des eaux,1.58,47.71,86/05/04,,,
496,F,3,ST.Laurent des eaux,1.58,47.71,86/05/05,,,
497,F,3,ST.Laurent des eaux,1.58,47.71,86/05/06,,,
498,F,3,ST.Laurent des eaux,1.58,47.71,86/05/07,,,
499,F,3,ST.Laurent des eaux,1.58,47.71,86/05/08,,,
500,F,3,ST.Laurent des eaux,1.58,47.71,86/05/09,,,
501,F,3,ST.Laurent des eaux,1.58,47.71,86/05/10,,,
502,F,3,ST.Laurent des eaux,1.58,47.71,86/05/11,,,
503,F,3,ST.Laurent des eaux,1.58,47.71,86/05/12,,,
504,F,3,ST.Laurent des eaux,1.58,47.71,86/05/13,,,
505,F,3,ST.Laurent des eaux,1.58,47.71,86/05/14,,,
506,F,3,ST.Laurent des eaux,1.58,47.71,86/05/15,,,
507,F,3,ST.Laurent des eaux,1.58,47.71,86/05/16,,,
508,F,3,ST.Laurent des eaux,1.58,47.71,86/05/17,,,
509,F,3,ST.Laurent des eaux,1.58,47.71,86/05/18,,,
510,F,3,ST.Laurent des eaux,1.58,47.71,86/05/19,,,
511,F,3,ST.Laurent des eaux,1.58,47.71,86/05/20,,,
512,F,3,ST.Laurent des eaux,1.58,47.71,86/05/21,,,
513,F,3,TRICASTIN,4.73,44.33,86/05/01,0.0,0.021,0.042
514,F,3,TRICASTIN,4.73,44.33,86/05/02,0.4,0.1,0.17
515,F,3,TRICASTIN,4.73,44.33,86/05/03,0.9,0.235,0.57
516,F,3,TRICASTIN,4.73,44.33,86/05/04,0.75,0.18,0.34
517,F,3,TRICASTIN,4.73,44.33,86/05/05,0.23,0.075,0.18
518,F,3,TRICASTIN,4.73,44.33,86/05/06,0.11,0.062,0.14
519,F,3,TRICASTIN,4.73,44.33,86/05/07,0.014,0.0,0.0
520,F,3,TRICASTIN,4.73,44.33,86/05/08,0.0085,0.0,0.0
521,F,3,TRICASTIN,4.73,44.33,86/05/09,0.012,0.0,0.0
522,F,3,TRICASTIN,4.73,44.33,86/05/10,0.005,0.0,0.0
523,F,3,TRICASTIN,4.73,44.33,86/05/11,0.005,0.0,0.0
524,F,3,TRICASTIN,4.73,44.33,86/05/12,0.003,0.0,0.0
525,F,3,TRICASTIN,4.73,44.33,86/05/13,0.0095,0.0,0.0
526,F,3,TRICASTIN,4.73,44.33,86/05/14,0.002,0.0,0.0
527,F,3,VERDUN,5.38,49.15,86/04/30,0.0002,3e-05,6e-05
528,F,3,VERDUN,5.38,49.15,86/05/01,0.003,7e-05,0.00013
529,F,3,VERDUN,5.38,49.15,86/05/02,9.44,3.099999,5.4
530,F,3,VERDUN,5.38,49.15,86/05/03,1.77,0.71,1.299999
531,F,3,VERDUN,5.38,49.15,86/05/05,0.16,0.035,0.067
532,F,3,VERDUN,5.38,49.15,86/05/06,0.11,0.063,0.12
533,F,3,VERDUN,5.38,49.15,86/05/07,0.039,0.014,0.028
534,F,3,VERDUN,5.38,49.15,86/05/08,0.0087,0.0012,0.002
535,F,3,VERDUN,5.38,49.15,86/05/09,0.0091,0.0012,0.0021
536,F,3,VERDUN,5.38,49.15,86/05/10,0.0076,0.0011,0.00206
537,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/01,0.0,0.0,
538,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/02,0.0,0.0,
539,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/03,0.0,0.02104,
540,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/04,0.0,0.00781,
541,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/05,0.0,0.0,
542,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/06,0.0,0.0,
543,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/07,0.0,0.0,
544,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/08,0.0,0.00198,
545,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/09,0.0,0.00038,
546,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/10,0.0,0.0,
547,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/11,0.0,0.0,
548,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/12,0.0,0.0,
549,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/13,0.0,0.0,
550,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/14,0.0,0.00118,
551,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/15,0.0,0.00098,
552,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/16,0.0,0.00124,
553,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/17,0.0,0.0,
554,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/18,0.0,0.0,
555,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/19,0.0,0.0,
556,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/20,0.0,0.00093,
557,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/21,0.0,0.0,
558,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/05/22,0.0,0.00126,
559,IR,4,GLASNEVIN.Dublin,-6.28,53.37,86/06/05,0.0,0.0,
560,IT,5,BOLOGNA,11.33,44.48,86/04/30,0.068,0.005,0.012
561,IT,5,BOLOGNA,11.33,44.48,86/05/01,0.627,0.062,0.139
562,IT,5,BOLOGNA,11.33,44.48,86/05/02,7.015,0.904,2.237
563,IT,5,BOLOGNA,11.33,44.48,86/05/03,2.926,0.519,0.894
564,IT,5,BOLOGNA,11.33,44.48,86/05/04,1.404,0.287,0.554
565,IT,5,BOLOGNA,11.33,44.48,86/05/05,0.837,0.213,0.421
566,IT,5,BOLOGNA,11.33,44.48,86/05/06,0.681,0.199,0.404
567,IT,5,BOLOGNA,11.33,44.48,86/05/07,0.956,0.22,0.426
568,IT,5,BOLOGNA,11.33,44.48,86/05/08,0.515,0.147,0.313
569,IT,5,BOLOGNA,11.33,44.48,86/05/09,0.047,0.013,0.017
570,IT,5,BOLOGNA,11.33,44.48,86/05/10,0.051,0.011,0.032
579,IT,5,BRASIMONE,11.33,44.48,86/05/02,2.89,0.26,0.5
580,IT,5,BRASIMONE,11.33,44.48,86/05/03,2.099,0.52,1.172
581,IT,5,BRASIMONE,11.33,44.48,86/05/04,1.392,0.722,1.445
582,IT,5,BRASIMONE,11.33,44.48,86/05/05,0.651,0.46,0.925
583,IT,5,BRASIMONE,11.33,44.48,86/05/06,0.563,0.316,0.644
584,IT,5,BRASIMONE,11.33,44.48,86/05/07,0.429,0.24,0.4
585,IT,5,BRASIMONE,11.33,44.48,86/05/09,0.07,0.009,0.022
586,IT,5,BRASIMONE,11.33,44.48,86/05/10,0.025,0.004,0.008
592,IT,5,BRASIMONE,11.33,44.48,86/05/17,0.01,0.001,0.002
599,IT,5,CAPANNA,12.3,42.03,86/05/01,4.33,0.926,1.803
600,IT,5,CAPANNA,12.3,42.03,86/05/01,2.32,0.474,0.904
601,IT,5,CAPANNA,12.3,42.03,86/05/01,5.181,0.919,1.837
602,IT,5,CAPANNA,12.3,42.03,86/05/01,7.964,1.526,3.011
603,IT,5,CAPANNA,12.3,42.03,86/05/01,5.915,1.47,2.667
604,IT,5,CAPANNA,12.3,42.03,86/05/02,5.258,1.259,2.444
605,IT,5,CAPANNA,12.3,42.03,86/05/02,5.064,1.37,2.556
606,IT,5,CAPANNA,12.3,42.03,86/05/02,4.91,1.285,2.333
607,IT,5,CAPANNA,12.3,42.03,86/05/02,3.841,1.037,1.852
608,IT,5,CAPANNA,12.3,42.03,86/05/02,2.087,0.537,1.0
609,IT,5,CAPANNA,12.3,42.03,86/05/02,1.791,0.444,0.889
610,IT,5,CAPANNA,12.3,42.03,86/05/02,1.546,0.704,1.37
611,IT,5,CAPANNA,12.3,42.03,86/05/02,1.121,0.556,1.111
612,IT,5,CAPANNA,12.3,42.03,86/05/03,1.276,0.648,1.2
613,IT,5,CAPANNA,12.3,42.03,86/05/03,1.392,0.5,0.951
614,IT,5,CAPANNA,12.3,42.03,86/05/03,1.48,0.444,0.87
615,IT,5,CAPANNA,12.3,42.03,86/05/03,2.37,0.704,1.37
616,IT,5,CAPANNA,12.3,42.03,86/05/03,2.899,0.963,1.814
617,IT,5,CAPANNA,12.3,42.03,86/05/03,2.706,0.926,1.852
618,IT,5,CAPANNA,12.3,42.03,86/05/04,2.474,0.777,1.556
619,IT,5,CAPANNA,12.3,42.03,86/05/04,2.436,0.741,1.556
620,IT,5,CAPANNA,12.3,42.03,86/05/04,2.165,0.689,1.37
621,IT,5,CAPANNA,12.3,42.03,86/05/04,1.585,0.593,1.222
622,IT,5,CAPANNA,12.3,42.03,86/05/04,2.629,0.963,2.0
623,IT,5,CAPANNA,12.3,42.03,86/05/04,2.579,1.037,2.074
624,IT,5,CAPANNA,12.3,42.03,86/05/04,1.971,0.844,1.111
625,IT,5,CAPANNA,12.3,42.03,86/05/04,1.933,1.037,2.059
626,IT,5,CAPANNA,12.3,42.03,86/05/05,1.724,0.593,1.074
627,IT,5,CAPANNA,12.3,42.03,86/05/05,0.851,0.407,0.889
628,IT,5,CAPANNA,12.3,42.03,86/05/05,0.812,0.407,0.815
629,IT,5,CAPANNA,12.3,42.03,86/05/05,0.944,0.444,0.926
630,IT,5,CAPANNA,12.3,42.03,86/05/05,1.121,0.463,0.963
631,IT,5,CAPANNA,12.3,42.03,86/05/05,0.715,0.267,0.519
632,IT,5,CAPANNA,12.3,42.03,86/05/05,0.387,0.148,0.296
633,IT,5,CAPANNA,12.3,42.03,86/05/05,0.464,0.152,0.289
634,IT,5,CAPANNA,12.3,42.03,86/05/06,0.367,0.13,0.256
635,IT,5,CAPANNA,12.3,42.03,86/05/06,0.376,0.13,0.259
636,IT,5,CAPANNA,12.3,42.03,86/05/06,0.309,0.137,0.278
637,IT,5,CAPANNA,12.3,42.03,86/05/06,0.406,0.159,0.315
638,IT,5,CAPANNA,12.3,42.03,86/05/06,0.727,0.259,0.5
639,IT,5,CAPANNA,12.3,42.03,86/05/06,0.827,0.281,0.556
640,IT,5,CAPANNA,12.3,42.03,86/05/06,1.453,0.444,0.889
641,IT,5,CAPANNA,12.3,42.03,86/05/07,0.414,0.167,0.333
642,IT,5,CAPANNA,12.3,42.03,86/05/07,0.301,0.163,0.315
643,IT,5,CAPANNA,12.3,42.03,86/05/07,0.487,0.167,0.333
644,IT,5,CAPANNA,12.3,42.03,86/05/07,0.255,0.093,0.185
645,IT,5,CAPANNA,12.3,42.03,86/05/07,0.263,0.104,0.193
646,IT,5,CAPANNA,12.3,42.03,86/05/08,0.224,0.093,0.185
647,IT,5,CAPANNA,12.3,42.03,86/05/08,0.309,0.1,0.196
648,IT,5,CAPANNA,12.3,42.03,86/05/08,0.467,0.204,0.385
649,IT,5,CAPANNA,12.3,42.03,86/05/08,0.135,0.074,0.141
650,IT,5,CAPANNA,12.3,42.03,86/05/09,0.101,0.056,0.111
651,IT,5,CAPANNA,12.3,42.03,86/05/09,0.17,0.059,0.115
652,IT,5,CAPANNA,12.3,42.03,86/05/10,0.05,0.016,0.032
658,IT,5,CASACCIA,12.3,42.03,86/05/01,2.407,0.4,0.833
659,IT,5,CASACCIA,12.3,42.03,86/05/01,1.852,0.37,0.774
660,IT,5,CASACCIA,12.3,42.03,86/05/01,0.993,0.256,0.404
661,IT,5,CASACCIA,12.3,42.03,86/05/01,1.67,0.31,0.667
662,IT,5,CASACCIA,12.3,42.03,86/05/01,2.407,0.53,0.9
663,IT,5,CASACCIA,12.3,42.03,86/05/01,3.333,0.715,1.507
664,IT,5,CASACCIA,12.3,42.03,86/05/02,2.915,0.763,1.593
665,IT,5,CASACCIA,12.3,42.03,86/05/02,2.319,0.604,1.1
666,IT,5,CASACCIA,12.3,42.03,86/05/02,1.804,0.507,0.881
667,IT,5,CASACCIA,12.3,42.03,86/05/02,1.111,0.27,0.626
668,IT,5,CASACCIA,12.3,42.03,86/05/02,1.37,0.35,0.726
669,IT,5,CASACCIA,12.3,42.03,86/05/02,1.185,0.369,0.781
670,IT,5,CASACCIA,12.3,42.03,86/05/03,0.681,0.271,0.481
671,IT,5,CASACCIA,12.3,42.03,86/05/03,1.148,0.281,0.656
672,IT,5,CASACCIA,12.3,42.03,86/05/03,1.256,0.415,0.841
673,IT,5,CASACCIA,12.3,42.03,86/05/04,1.422,0.415,0.922
674,IT,5,CASACCIA,12.3,42.03,86/05/04,1.607,0.489,1.096
675,IT,5,CASACCIA,12.3,42.03,86/05/04,1.107,0.511,0.996
676,IT,5,CASACCIA,12.3,42.03,86/05/04,1.17,0.493,0.889
677,IT,5,CASACCIA,12.3,42.03,86/05/04,0.733,0.29,0.611
678,IT,5,CASACCIA,12.3,42.03,86/05/05,0.559,0.222,0.419
679,IT,5,CASACCIA,12.3,42.03,86/05/05,1.419,0.496,0.922
680,IT,5,CASACCIA,12.3,42.03,86/05/05,0.206,0.086,0.164
681,IT,5,CASACCIA,12.3,42.03,86/05/06,0.239,0.081,0.156
682,IT,5,CASACCIA,12.3,42.03,86/05/06,0.385,0.123,0.274
683,IT,5,CASACCIA,12.3,42.03,86/05/06,0.444,0.148,0.323
684,IT,5,CASACCIA,12.3,42.03,86/05/07,0.173,0.068,0.16
685,IT,5,CASACCIA,12.3,42.03,86/05/07,0.23,0.079,0.171
686,IT,5,CASACCIA,12.3,42.03,86/05/07,0.152,0.069,0.155
687,IT,5,CASACCIA,12.3,42.03,86/05/08,0.137,0.062,0.128
688,IT,5,CASACCIA,12.3,42.03,86/05/08,0.176,0.083,0.177
689,IT,5,CASACCIA,12.3,42.03,86/05/10,0.064,0.027,0.061
690,IT,5,CASACCIA,12.3,42.03,86/05/11,0.027,0.005,0.012
691,IT,5,CASACCIA,12.3,42.03,86/05/12,0.014,0.001,0.002
694,IT,5,CASACCIA,12.3,42.03,86/05/15,0.008,0.001,0.001
696,IT,5,ISPRA,8.63,45.8,86/04/30,0.55,0.0,0.05
697,IT,5,ISPRA,8.63,45.8,86/04/30,2.36,0.0,0.22
698,IT,5,ISPRA,8.63,45.8,86/04/30,3.82,0.0,0.35
699,IT,5,ISPRA,8.63,45.8,86/04/30,5.04,0.0,0.47
700,IT,5,ISPRA,8.63,45.8,86/04/30,5.6,0.0,0.52
701,IT,5,ISPRA,8.63,45.8,86/04/30,5.83,0.0,0.55
702,IT,5,ISPRA,8.63,45.8,86/04/30,6.64,0.0,0.63
703,IT,5,ISPRA,8.63,45.8,86/04/30,7.78,0.0,0.74
704,IT,5,ISPRA,8.63,45.8,86/04/30,7.07,0.0,0.68
705,IT,5,ISPRA,8.63,45.8,86/04/30,8.61,0.0,0.83
706,IT,5,ISPRA,8.63,45.8,86/05/01,13.89,0.0,1.36
707,IT,5,ISPRA,8.63,45.8,86/05/01,14.55,0.0,1.43
708,IT,5,ISPRA,8.63,45.8,86/05/01,15.97,0.0,1.58
709,IT,5,ISPRA,8.63,45.8,86/05/01,15.67,0.0,1.56
710,IT,5,ISPRA,8.63,45.8,86/05/01,15.23,0.0,1.53
711,IT,5,ISPRA,8.63,45.8,86/05/01,13.91,0.0,1.41
712,IT,5,ISPRA,8.63,45.8,86/05/01,14.37,0.0,1.47
713,IT,5,ISPRA,8.63,45.8,86/05/01,15.54,0.0,1.6
